"step","time","part","epoch","loss","lr","chagas_auroc","chagas_auprc","chagas_accuracy","chagas_f_measure","challenge_score"
4400,"2025-02-20 16:54:20.609710","train",0,0.05014923959970474,5.995307398957311e-05,"","","","",""
4500,"2025-02-20 16:54:30.312731","train",0,0.024436375126242638,6.156898905069336e-05,"","","","",""
4562,"2025-02-20 17:01:33.919099","train",0,"","",0.8014912193363928,0.11226205145429473,0.9743567788250768,0.1493012157709351,0.3433601093830114
4562,"2025-02-20 17:03:22.972426","val",0,"","",0.8068920811907355,0.12473672673516532,0.9752096644001478,0.1726027397260274,0.3486539724228496
4600,"2025-02-20 17:03:27.329826","train",1,0.03726096823811531,6.321789558850599e-05,"","","","",""
4700,"2025-02-20 17:03:36.347010","train",1,0.0041577816009521484,6.489957637806961e-05,"","","","",""
4800,"2025-02-20 17:03:45.440396","train",1,0.01643882319331169,6.661380987680319e-05,"","","","",""
4900,"2025-02-20 17:03:54.545150","train",1,0.024056274443864822,6.836037025367142e-05,"","","","",""
5000,"2025-02-20 17:04:03.728040","train",1,0.004862396977841854,7.013902741893473e-05,"","","","",""
5100,"2025-02-20 17:04:12.944225","train",1,0.023629851639270782,7.194954705446268e-05,"","","","",""
5200,"2025-02-20 17:04:22.180306","train",1,0.005389524158090353,7.37916906446011e-05,"","","","",""
5300,"2025-02-20 17:04:31.289633","train",1,0.02968897856771946,7.566521550759456e-05,"","","","",""
5400,"2025-02-20 17:04:40.490428","train",1,0.015147154219448566,7.756987482755739e-05,"","","","",""
5500,"2025-02-20 17:04:49.709870","train",1,0.024300089105963707,7.950541768698776e-05,"","","","",""
5600,"2025-02-20 17:04:58.959025","train",1,0.007837353274226189,8.147158909982443e-05,"","","","",""
5700,"2025-02-20 17:05:08.545857","train",1,0.0038386285305023193,8.346813004503763e-05,"","","","",""
5800,"2025-02-20 17:05:18.130422","train",1,0.02474546991288662,8.549477750075245e-05,"","","","",""
5900,"2025-02-20 17:05:27.314571","train",1,0.00348692387342453,8.755126447889858e-05,"","","","",""
6000,"2025-02-20 17:05:36.456503","train",1,0.026192188262939453,8.963732006038374e-05,"","","","",""
6100,"2025-02-20 17:05:45.711456","train",1,0.006209086626768112,9.175266943078377e-05,"","","","",""
6200,"2025-02-20 17:05:54.850017","train",1,0.014765775762498379,9.389703391654602e-05,"","","","",""
6300,"2025-02-20 17:06:04.059569","train",1,0.019379744306206703,9.607013102170224e-05,"","","","",""
6400,"2025-02-20 17:06:13.449232","train",1,0.009541039355099201,9.827167446508375e-05,"","","","",""
6500,"2025-02-20 17:06:22.695471","train",1,0.006747828796505928,0.00010050137421803581,"","","","",""
6600,"2025-02-20 17:06:31.792932","train",1,0.020713480189442635,0.00010275893654262578,"","","","",""
6700,"2025-02-20 17:06:40.919623","train",1,0.03829265013337135,0.00010504406403033973,"","","","",""
6800,"2025-02-20 17:06:50.120340","train",1,0.010731268674135208,0.00010735645564126253,"","","","",""
6900,"2025-02-20 17:06:59.235965","train",1,0.03847980126738548,0.00010969580674373696,"","","","",""
7000,"2025-02-20 17:07:08.344326","train",1,0.02329278737306595,0.00011206180915449487,"","","","",""
7100,"2025-02-20 17:07:17.489249","train",1,0.013453526422381401,0.00011445415117925726,"","","","",""
7200,"2025-02-20 17:07:26.643158","train",1,0.05457824468612671,0.00011687251765379647,"","","","",""
7300,"2025-02-20 17:07:35.825345","train",1,0.023760555312037468,0.00011931658998545557,"","","","",""
7400,"2025-02-20 17:07:44.966976","train",1,0.010672139003872871,0.0001217860461951191,"","","","",""
7500,"2025-02-20 17:07:54.198865","train",1,0.003032311098650098,0.00012428056095963074,"","","","",""
7600,"2025-02-20 17:08:03.408535","train",1,0.019379667937755585,0.00012679980565465,"","","","",""
7700,"2025-02-20 17:08:12.702421","train",1,0.039482031017541885,0.00012934344839794613,"","","","",""
7800,"2025-02-20 17:08:21.877782","train",1,0.01069245208054781,0.0001319111540931187,"","","","",""
7900,"2025-02-20 17:08:31.387950","train",1,0.010516027919948101,0.0001345025844737436,"","","","",""
8000,"2025-02-20 17:08:40.736547","train",1,0.002555037848651409,0.00013711739814793538,"","","","",""
8100,"2025-02-20 17:08:49.930442","train",1,0.026385478675365448,0.00013975525064332189,"","","","",""
8200,"2025-02-20 17:08:59.192339","train",1,0.02814309671521187,0.00014241579445242476,"","","","",""
8300,"2025-02-20 17:09:08.535222","train",1,0.04052368178963661,0.0001450986790784396,"","","","",""
8400,"2025-02-20 17:09:17.941546","train",1,0.0403025820851326,0.0001478035510814099,"","","","",""
8500,"2025-02-20 17:09:27.281330","train",1,0.024264898151159286,0.00015053005412478903,"","","","",""
8600,"2025-02-20 17:09:36.847337","train",1,0.003896621521562338,0.00015327782902238308,"","","","",""
8700,"2025-02-20 17:09:46.294356","train",1,0.014731662347912788,0.00015604651378567033,"","","","",""
8800,"2025-02-20 17:09:55.493508","train",1,0.006994479801505804,0.00015883574367148861,"","","","",""
8900,"2025-02-20 17:10:04.696361","train",1,0.04198348522186279,0.00016164515123008626,"","","","",""
9000,"2025-02-20 17:10:13.850204","train",1,0.006816974375396967,0.00016447436635352956,"","","","",""
9100,"2025-02-20 17:10:23.013907","train",1,0.03692447394132614,0.00016732301632446054,"","","","",""
9124,"2025-02-20 17:17:22.553924","train",1,"","",0.8255576665902867,0.12887957057355773,0.9799601326172731,0.0,0.37668774568449837
9124,"2025-02-20 17:19:06.637209","val",1,"","",0.8268929096226628,0.14412933707766087,0.9791635313915149,0.0,0.3670387393302692
9200,"2025-02-20 17:19:14.226107","train",2,0.02229585126042366,0.00017019072586519767,"","","","",""
9300,"2025-02-20 17:19:23.232038","train",2,0.03479927033185959,0.00017307711718717522,"","","","",""
9400,"2025-02-20 17:19:32.459377","train",2,0.019506361335515976,0.00017598181004071215,"","","","",""
9500,"2025-02-20 17:19:41.574438","train",2,0.016366897150874138,0.00017890442176510588,"","","","",""
9600,"2025-02-20 17:19:50.731960","train",2,0.012226877734065056,0.00018184456733904392,"","","","",""
9700,"2025-02-20 17:19:59.782285","train",2,0.025418806821107864,0.00018480185943132532,"","","","",""
9800,"2025-02-20 17:20:08.862936","train",2,0.01853613369166851,0.00018777590845188793,"","","","",""
9900,"2025-02-20 17:20:17.933760","train",2,0.012311797589063644,0.00019076632260313218,"","","","",""
10000,"2025-02-20 17:20:27.159152","train",2,0.01879420317709446,0.00019377270793153613,"","","","",""
10100,"2025-02-20 17:20:36.360293","train",2,0.02112611010670662,0.00019679466837955437,"","","","",""
10200,"2025-02-20 17:20:45.461030","train",2,0.00805551465600729,0.00019983180583779415,"","","","",""
10300,"2025-02-20 17:20:54.582544","train",2,0.03276189789175987,0.00020288372019746205,"","","","",""
10400,"2025-02-20 17:21:03.629572","train",2,0.0038261974696069956,0.00020595000940307315,"","","","",""
10500,"2025-02-20 17:21:12.901755","train",2,0.017289213836193085,0.0002090302695054186,"","","","",""
10600,"2025-02-20 17:21:22.316858","train",2,0.01836307905614376,0.00021212409471477975,"","","","",""
10700,"2025-02-20 17:21:31.793518","train",2,0.026698317378759384,0.00021523107745438793,"","","","",""
10800,"2025-02-20 17:21:40.902343","train",2,0.009945993311703205,0.00021835080841411692,"","","","",""
10900,"2025-02-20 17:21:50.301288","train",2,0.004203220829367638,0.00022148287660440615,"","","","",""
11000,"2025-02-20 17:21:59.543561","train",2,0.014164227060973644,0.0002246268694104024,"","","","",""
11100,"2025-02-20 17:22:08.503705","train",2,0.013217104598879814,0.00022778237264631896,"","","","",""
11200,"2025-02-20 17:22:17.544293","train",2,0.014994258061051369,0.00023094897060999865,"","","","",""
11300,"2025-02-20 17:22:26.639995","train",2,0.013981112278997898,0.00023412624613767825,"","","","",""
11400,"2025-02-20 17:22:35.740542","train",2,0.03568965941667557,0.0002373137806589456,"","","","",""
11500,"2025-02-20 17:22:44.823659","train",2,0.006271937396377325,0.00024051115425188086,"","","","",""
11600,"2025-02-20 17:22:53.964282","train",2,0.0184840839356184,0.0002437179456983773,"","","","",""
11700,"2025-02-20 17:23:02.998806","train",2,0.004051088821142912,0.000246933732539631,"","","","",""
11800,"2025-02-20 17:23:12.034270","train",2,0.026861947029829025,0.0002501580911317963,"","","","",""
11900,"2025-02-20 17:23:21.123652","train",2,0.006005487404763699,0.000253390596701795,"","","","",""
12000,"2025-02-20 17:23:30.314933","train",2,0.00659171724691987,0.0002566308234032764,"","","","",""
12100,"2025-02-20 17:23:39.922131","train",2,0.015827246010303497,0.000259878344372717,"","","","",""
12200,"2025-02-20 17:23:49.290038","train",2,0.014969270676374435,0.00026313273178565536,"","","","",""
12300,"2025-02-20 17:23:58.362888","train",2,0.022513482719659805,0.0002663935569130533,"","","","",""
12400,"2025-02-20 17:24:07.420828","train",2,0.03049241192638874,0.0002696603901777759,"","","","",""
12500,"2025-02-20 17:24:16.424744","train",2,0.02036500722169876,0.0002729328012111833,"","","","",""
12600,"2025-02-20 17:24:25.388723","train",2,0.00474186334758997,0.0002762103589098276,"","","","",""
12700,"2025-02-20 17:24:34.394394","train",2,0.006518577225506306,0.00027949263149224516,"","","","",""
12800,"2025-02-20 17:24:43.423300","train",2,0.016157034784555435,0.00028277918655583945,"","","","",""
12900,"2025-02-20 17:24:52.433215","train",2,0.0035933044273406267,0.00028606959113384485,"","","","",""
13000,"2025-02-20 17:25:01.444655","train",2,0.005772502161562443,0.0002893634117523659,"","","","",""
13100,"2025-02-20 17:25:10.584486","train",2,0.004753359593451023,0.0002926602144874814,"","","","",""
13200,"2025-02-20 17:25:19.625106","train",2,0.020236672833561897,0.0002959595650224104,"","","","",""
13300,"2025-02-20 17:25:28.658615","train",2,0.018899094313383102,0.00029926102870472755,"","","","",""
13400,"2025-02-20 17:25:37.705981","train",2,0.03636614978313446,0.00030256417060362407,"","","","",""
13500,"2025-02-20 17:25:46.769376","train",2,0.02159709855914116,0.000305868555567205,"","","","",""
13600,"2025-02-20 17:25:55.845428","train",2,0.01696799509227276,0.00030917374827981565,"","","","",""
13686,"2025-02-20 17:33:00.846820","train",2,"","",0.8279301944145605,0.12406973931904317,0.9794498027181061,0.025974025974025976,0.38318236198940353
13686,"2025-02-20 17:34:46.486054","val",2,"","",0.8312568560081657,0.13488164589404877,0.978848863776285,0.021518987341772152,0.39198949441891007
13700,"2025-02-20 17:34:48.542343","train",3,0.006677073426544666,0.0003124793133193893,"","","","",""
13800,"2025-02-20 17:34:57.895100","train",3,0.016263209283351898,0.0003157848152148095,"","","","",""
13900,"2025-02-20 17:35:07.318447","train",3,0.005371329374611378,0.000319089818503278,"","","","",""
14000,"2025-02-20 17:35:16.509012","train",3,0.03342925384640694,0.000322393887787683,"","","","",""
14100,"2025-02-20 17:35:25.506798","train",3,0.027378946542739868,0.00032569658779395657,"","","","",""
14200,"2025-02-20 17:35:34.531480","train",3,0.011541482992470264,0.0003289974834284183,"","","","",""
14300,"2025-02-20 17:35:43.558326","train",3,0.007488705683499575,0.0003322961398350933,"","","","",""
14400,"2025-02-20 17:35:52.748083","train",3,0.020257247611880302,0.00033559212245300017,"","","","",""
14500,"2025-02-20 17:36:01.963047","train",3,0.00638006953522563,0.00033888499707339874,"","","","",""
14600,"2025-02-20 17:36:11.222913","train",3,0.012026144191622734,0.0003421743298969928,"","","","",""
14700,"2025-02-20 17:36:20.586381","train",3,0.00427580438554287,0.0003454596875910782,"","","","",""
14800,"2025-02-20 17:36:29.605523","train",3,0.004191615618765354,0.0003487406373466295,"","","","",""
14900,"2025-02-20 17:36:38.705601","train",3,0.037740565836429596,0.0003520167469353178,"","","","",""
15000,"2025-02-20 17:36:47.819971","train",3,0.007449078373610973,0.0003552875847664518,"","","","",""
15100,"2025-02-20 17:36:56.868692","train",3,0.004631206393241882,0.00035855271994383506,"","","","",""
15200,"2025-02-20 17:37:05.885462","train",3,0.0035464393440634012,0.0003618117223225317,"","","","",""
15300,"2025-02-20 17:37:15.083084","train",3,0.016152093186974525,0.00036506416256553386,"","","","",""
15400,"2025-02-20 17:37:24.092186","train",3,0.003679929068312049,0.00036830961220032097,"","","","",""
15500,"2025-02-20 17:37:33.198177","train",3,0.01807273179292679,0.0003715476436753065,"","","","",""
15600,"2025-02-20 17:37:42.271375","train",3,0.009455956518650055,0.00037477783041616364,"","","","",""
15700,"2025-02-20 17:37:51.379411","train",3,0.006684939842671156,0.00037799974688202125,"","","","",""
15800,"2025-02-20 17:38:00.505795","train",3,0.015071921050548553,0.00038121296862152416,"","","","",""
15900,"2025-02-20 17:38:09.495259","train",3,0.015548338182270527,0.0003844170723287497,"","","","",""
16000,"2025-02-20 17:38:18.552988","train",3,0.011029055342078209,0.00038761163589897383,"","","","",""
16100,"2025-02-20 17:38:28.189488","train",3,0.019484423100948334,0.00039079623848427855,"","","","",""
16200,"2025-02-20 17:38:37.627688","train",3,0.003022090531885624,0.0003939704605489939,"","","","",""
16300,"2025-02-20 17:38:46.799430","train",3,0.008827051147818565,0.000397133883924967,"","","","",""
16400,"2025-02-20 17:38:55.889093","train",3,0.0036465066950768232,0.00040028609186665103,"","","","",""
16500,"2025-02-20 17:39:04.956689","train",3,0.014002331532537937,0.00040342666910600695,"","","","",""
16600,"2025-02-20 17:39:14.056162","train",3,0.03971008211374283,0.0004065552019072103,"","","","",""
16700,"2025-02-20 17:39:23.187987","train",3,0.005706424359232187,0.00040967127812115633,"","","","",""
16800,"2025-02-20 17:39:32.303696","train",3,0.0035458786878734827,0.0004127744872397558,"","","","",""
16900,"2025-02-20 17:39:41.449353","train",3,0.016111910343170166,0.00041586442045001476,"","","","",""
17000,"2025-02-20 17:39:50.601120","train",3,0.005186094902455807,0.00041894067068789175,"","","","",""
17100,"2025-02-20 17:39:59.631452","train",3,0.02549472451210022,0.0004220028326919231,"","","","",""
17200,"2025-02-20 17:40:08.806346","train",3,0.035721905529499054,0.00042505050305661205,"","","","",""
17300,"2025-02-20 17:40:17.839578","train",3,0.004213419277220964,0.0004280832802855727,"","","","",""
17400,"2025-02-20 17:40:26.830215","train",3,0.01574479043483734,0.0004311007648444228,"","","","",""
17500,"2025-02-20 17:40:35.962765","train",3,0.020118217915296555,0.00043410255921341777,"","","","",""
17600,"2025-02-20 17:40:45.065953","train",3,0.0036682765930891037,0.00043708826793981977,"","","","",""
17700,"2025-02-20 17:40:54.325554","train",3,0.06238757446408272,0.0004400574976899937,"","","","",""
17800,"2025-02-20 17:41:03.469891","train",3,0.025324640795588493,0.00044300985730122465,"","","","",""
17900,"2025-02-20 17:41:12.786277","train",3,0.007459079846739769,0.0004459449578332497,"","","","",""
18000,"2025-02-20 17:41:22.078093","train",3,0.031168930232524872,0.00044886241261949577,"","","","",""
18100,"2025-02-20 17:41:31.300050","train",3,0.022699953988194466,0.0004517618373180187,"","","","",""
18200,"2025-02-20 17:41:40.392786","train",3,0.034202273935079575,0.00045464284996213665,"","","","",""
18248,"2025-02-20 17:48:40.546865","train",3,"","",0.8371687120761621,0.14621917452522817,0.9799601326172731,0.0,0.39770979319774397
18248,"2025-02-20 17:50:26.155439","val",3,"","",0.8402267967729871,0.1582532283923193,0.9791635313915149,0.0,0.4110308601444517
18300,"2025-02-20 17:50:31.546689","train",4,0.02279171720147133,0.0004575050710107487,"","","","",""
18400,"2025-02-20 17:50:40.812364","train",4,0.006583043374121189,0.00046034812339833665,"","","","",""
18500,"2025-02-20 17:50:49.970538","train",4,0.04435557872056961,0.0004631716325846377,"","","","",""
18600,"2025-02-20 17:50:59.260415","train",4,0.013918358832597733,0.0004659752266039871,"","","","",""
18700,"2025-02-20 17:51:08.533997","train",4,0.004078592173755169,0.0004687585361143197,"","","","",""
18800,"2025-02-20 17:51:17.797669","train",4,0.030455108731985092,0.0004715211944458269,"","","","",""
18900,"2025-02-20 17:51:26.829187","train",4,0.009890253655612469,0.0004742628376492614,"","","","",""
19000,"2025-02-20 17:51:35.693981","train",4,0.002915677148848772,0.00047698310454388315,"","","","",""
19100,"2025-02-20 17:51:44.687195","train",4,0.01678026281297207,0.00047968163676504144,"","","","",""
19200,"2025-02-20 17:51:53.657772","train",4,0.013921370729804039,0.0004823580788113842,"","","","",""
19300,"2025-02-20 17:52:02.597498","train",4,0.021453719586133957,0.0004850120780916927,"","","","",""
19400,"2025-02-20 17:52:11.546939","train",4,0.05000385269522667,0.00048764328497133104,"","","","",""
19500,"2025-02-20 17:52:20.427753","train",4,0.0068677132949233055,0.000490251352818306,"","","","",""
19600,"2025-02-20 17:52:29.346187","train",4,0.004712789785116911,0.0004928359380489324,"","","","",""
19700,"2025-02-20 17:52:38.318086","train",4,0.011640079319477081,0.0004953967001730966,"","","","",""
19800,"2025-02-20 17:52:47.354319","train",4,0.04113827273249626,0.0004979333018391123,"","","","",""
19900,"2025-02-20 17:52:56.374745","train",4,0.004008854739367962,0.0005004454088781618,"","","","",""
20000,"2025-02-20 17:53:05.387823","train",4,0.019428273662924767,0.0005029326903483204,"","","","",""
20100,"2025-02-20 17:53:14.371770","train",4,0.008639632724225521,0.0005053948185781531,"","","","",""
20200,"2025-02-20 17:53:23.452375","train",4,0.016531145200133324,0.0005078314692098829,"","","","",""
20300,"2025-02-20 17:53:32.525291","train",4,0.01130642183125019,0.0005102423212421199,"","","","",""
20400,"2025-02-20 17:53:41.509045","train",4,0.006037208251655102,0.0005126270570721505,"","","","",""
20500,"2025-02-20 17:53:50.415213","train",4,0.029713017866015434,0.0005149853625377781,"","","","",""
20600,"2025-02-20 17:53:59.444068","train",4,0.012666069902479649,0.00051731692695871,"","","","",""
20700,"2025-02-20 17:54:08.476292","train",4,0.03148798272013664,0.0005196214431774857,"","","","",""
20800,"2025-02-20 17:54:17.525479","train",4,0.010317127220332623,0.0005218986075999426,"","","","",""
20900,"2025-02-20 17:54:26.552696","train",4,0.02181169018149376,0.0005241481202352102,"","","","",""
21000,"2025-02-20 17:54:35.585283","train",4,0.009427353739738464,0.000526369684735231,"","","","",""
21100,"2025-02-20 17:54:44.589283","train",4,0.017325805500149727,0.0005285630084338003,"","","","",""
21200,"2025-02-20 17:54:53.592727","train",4,0.028711507096886635,0.0005307278023851229,"","","","",""
21300,"2025-02-20 17:55:02.662156","train",4,0.009350406937301159,0.0005328637814018774,"","","","",""
21400,"2025-02-20 17:55:11.611962","train",4,0.011034175753593445,0.0005349706640927869,"","","","",""
21500,"2025-02-20 17:55:20.652702","train",4,0.003991253674030304,0.0005370481728996891,"","","","",""
21600,"2025-02-20 17:55:29.691033","train",4,0.028602302074432373,0.0005390960341341011,"","","","",""
21700,"2025-02-20 17:55:38.766825","train",4,0.005688733421266079,0.0005411139780132759,"","","","",""
21800,"2025-02-20 17:55:47.758816","train",4,0.005967520177364349,0.0005431017386957418,"","","","",""
21900,"2025-02-20 17:55:56.784469","train",4,0.0028618425130844116,0.0005450590543163248,"","","","",""
22000,"2025-02-20 17:56:05.761500","train",4,0.015253875404596329,0.0005469856670206467,"","","","",""
22100,"2025-02-20 17:56:15.034820","train",4,0.01695484109222889,0.0005488813229990937,"","","","",""
22200,"2025-02-20 17:56:24.220446","train",4,0.009869595989584923,0.0005507457725202536,"","","","",""
22300,"2025-02-20 17:56:33.338319","train",4,0.01762615703046322,0.0005525787699638148,"","","","",""
22400,"2025-02-20 17:56:42.411304","train",4,0.028142111375927925,0.0005543800738529245,"","","","",""
22500,"2025-02-20 17:56:51.418999","train",4,0.01659155823290348,0.0005561494468859997,"","","","",""
22600,"2025-02-20 17:57:00.532404","train",4,0.007829368114471436,0.0005578866559679897,"","","","",""
22700,"2025-02-20 17:57:09.545770","train",4,0.017290938645601273,0.0005595914722410838,"","","","",""
22800,"2025-02-20 17:57:18.591879","train",4,0.021753523498773575,0.0005612636711148605,"","","","",""
22810,"2025-02-20 18:04:14.874982","train",4,"","",0.8317394711115538,0.14629152439492804,0.9799601326172731,0.0,0.3852332934541104
22810,"2025-02-20 18:06:00.358019","val",4,"","",0.8358807859846565,0.15919719617760694,0.9791635313915149,0.0,0.3972422849638871
22900,"2025-02-20 18:06:09.443391","train",5,0.012729456648230553,0.0005629030322958743,"","","","",""
23000,"2025-02-20 18:06:19.158900","train",5,0.005258486606180668,0.000564509339816678,"","","","",""
23100,"2025-02-20 18:06:28.187584","train",5,0.02869250439107418,0.0005660823820642731,"","","","",""
23200,"2025-02-20 18:06:37.212701","train",5,0.028597936034202576,0.0005676219518079878,"","","","",""
23300,"2025-02-20 18:06:46.260674","train",5,0.004730990156531334,0.0005691278462267771,"","","","",""
23400,"2025-02-20 18:06:55.223319","train",5,0.007581059820950031,0.0005705998669359425,"","","","",""
23500,"2025-02-20 18:07:04.301280","train",5,0.012131216935813427,0.0005720378200132668,"","","","",""
23600,"2025-02-20 18:07:13.348192","train",5,0.006895215250551701,0.0005734415160245609,"","","","",""
23700,"2025-02-20 18:07:22.546212","train",5,0.028688199818134308,0.0005748107700486204,"","","","",""
23800,"2025-02-20 18:07:31.729118","train",5,0.02634607069194317,0.0005761454017015858,"","","","",""
23900,"2025-02-20 18:07:40.705713","train",5,0.006370155140757561,0.0005774452351607071,"","","","",""
24000,"2025-02-20 18:07:49.633856","train",5,0.0073967864736914635,0.0005787100991875057,"","","","",""
24100,"2025-02-20 18:07:58.645557","train",5,0.03525052219629288,0.0005799398271503339,"","","","",""
24200,"2025-02-20 18:08:07.610879","train",5,0.030425941571593285,0.0005811342570463257,"","","","",""
24300,"2025-02-20 18:08:16.652913","train",5,0.03173069655895233,0.0005822932315227401,"","","","",""
24400,"2025-02-20 18:08:25.662611","train",5,0.008139624260365963,0.0005834165978976896,"","","","",""
24500,"2025-02-20 18:08:34.706329","train",5,0.00694869551807642,0.0005845042081802545,"","","","",""
24600,"2025-02-20 18:08:43.809655","train",5,0.0033822059631347656,0.0005855559190899798,"","","","",""
24700,"2025-02-20 18:08:52.903445","train",5,0.03593982756137848,0.0005865715920757496,"","","","",""
24800,"2025-02-20 18:09:01.973564","train",5,0.04294639825820923,0.0005875510933340403,"","","","",""
24900,"2025-02-20 18:09:10.993458","train",5,0.013567415997385979,0.0005884942938265483,"","","","",""
25000,"2025-02-20 18:09:20.046959","train",5,0.003257964737713337,0.000589401069297188,"","","","",""
25100,"2025-02-20 18:09:29.120145","train",5,0.01566934399306774,0.0005902713002884622,"","","","",""
25200,"2025-02-20 18:09:38.118789","train",5,0.002828765194863081,0.0005911048721571988,"","","","",""
25300,"2025-02-20 18:09:47.087764","train",5,0.010897807776927948,0.0005919016750896541,"","","","",""
25400,"2025-02-20 18:09:56.031234","train",5,0.008972086943686008,0.0005926616041159793,"","","","",""
25500,"2025-02-20 18:10:04.979287","train",5,0.034601859748363495,0.0005933845591240489,"","","","",""
25600,"2025-02-20 18:10:14.134093","train",5,0.026859354227781296,0.0005940704448726497,"","","","",""
25700,"2025-02-20 18:10:23.197960","train",5,0.046255260705947876,0.0005947191710040277,"","","","",""
25800,"2025-02-20 18:10:32.215986","train",5,0.008809134364128113,0.0005953306520557918,"","","","",""
25900,"2025-02-20 18:10:41.295078","train",5,0.018444083631038666,0.000595904807472172,"","","","",""
26000,"2025-02-20 18:10:50.582542","train",5,0.017989272251725197,0.0005964415616146324,"","","","",""
26100,"2025-02-20 18:10:59.543786","train",5,0.005570234730839729,0.0005969408437718353,"","","","",""
26200,"2025-02-20 18:11:08.906422","train",5,0.04106040298938751,0.0005974025881689567,"","","","",""
